,Unnamed: 0,Unnamed: 0.1,id,true,cb_num,cb,xgb_num,xgb,lgb_num,lgb,dp,xgb_all
548,548,548,2061,3,3.129636945948316,3.0,3.020618259906769,3,3.040381443264788,3.0,3,3
549,549,549,7934,4,3.309659812861681,3.0,3.292266130447388,3,3.379571909433654,3.0,3,3
550,550,550,3666,3,2.68889112894472,3.0,2.680891513824463,3,2.67846592127902,3.0,3,3
551,551,551,757,3,2.9984608683541234,3.0,3.0060353875160217,3,2.990313357564047,3.0,3,3
552,552,552,5460,3,3.0637838400446613,3.0,3.040018320083618,3,3.0909754975938104,3.0,3,3
553,553,553,3404,2,2.6467290708395965,3.0,2.592429101467133,3,2.601643401699178,3.0,3,3
554,554,554,4936,2,2.9852684226861017,3.0,3.0540785789489746,3,3.0402216705279512,3.0,3,3
555,555,555,544,3,2.134069320659121,2.0,2.1314852237701416,3,2.1559593845864122,2.0,3,3
556,556,556,4785,3,2.886382812329108,3.0,2.8352301120758057,3,2.8384480032797255,3.0,3,3
557,557,557,573,3,3.3059592844186945,3.0,3.244338274002075,3,3.2361641191747563,3.0,3,3
558,558,558,4072,3,2.877530488283959,3.0,2.7810590863227844,3,2.8179897257675885,3.0,3,3
559,559,559,6479,3,2.2166112970857816,2.0,2.4338652491569515,3,2.4680264243551884,2.0,3,3
560,560,560,185,4,2.970204623738717,3.0,2.89764803647995,3,2.9220953058926336,3.0,3,3
561,561,561,704,3,3.060787914939336,3.0,2.935149312019348,3,2.9880601511415112,3.0,3,3
562,562,562,5792,3,3.0992924174009007,3.0,3.0947033762931824,3,3.0695051131654734,3.0,3,3
563,563,563,6119,4,3.1760080705637743,3.0,3.2147812843322754,3,3.1544934680327272,3.0,3,3
564,564,564,2828,3,3.0913532053529,3.0,3.090883731842041,3,3.1367305222221167,3.0,3,3
565,565,565,7929,3,3.1000155211800595,3.0,3.0215945839881897,3,3.0364257092234297,3.0,3,3
566,566,566,2054,2,1.5006193643280243,2.0,1.380442887544632,2,1.4171396515311732,1.0,3,2
567,567,567,221,4,3.5054633638000214,4.0,3.3658832907676697,3,3.422876899552411,3.0,3,4
568,568,568,7479,1,2.063117300041612,2.0,2.0270837545394897,3,1.9825941459177727,2.0,3,1
569,569,569,776,3,3.043037752888057,3.0,3.0976978540420532,3,3.1142000144348323,3.0,3,3
570,570,570,6080,3,2.5067512551378868,3.0,2.4735075235366817,3,2.515731833294885,3.0,3,3
571,571,571,280,3,3.3785787958188376,3.0,3.4198359847068787,3,3.3997460571651983,3.0,3,3
572,572,572,7485,3,2.90813793392896,3.0,2.873204827308655,1,2.818584764115493,3.0,3,3
573,573,573,2004,3,2.7207255610624284,3.0,2.6892852187156677,3,2.6877828938317454,3.0,3,3
574,574,574,170,3,3.1551835656886897,3.0,3.1853427290916443,3,3.168700152937644,3.0,3,3
575,575,575,2512,3,2.8735302557845306,3.0,2.7287193536758423,3,2.7709748215083505,3.0,3,3
576,576,576,7283,1,1.7973784731252458,2.0,1.517023503780365,2,1.5626536785219804,2.0,3,1
577,577,577,2127,3,2.418219221645661,2.0,2.5796722769737244,3,2.614493536654492,3.0,3,3
578,578,578,202,3,2.7183319779313995,3.0,2.7110710740089417,3,2.7230612612842857,3.0,3,3
579,579,579,3299,3,3.3164513515310383,3.0,3.345669865608216,3,3.3134352726882925,3.0,3,3
580,580,580,1564,3,3.0377345437651715,3.0,2.9845672249794006,3,2.9699484066616555,3.0,3,3
581,581,581,3003,3,3.167716713676609,3.0,3.2244459390640263,3,3.2163566994965045,3.0,3,3
582,582,582,3555,3,3.287735071576759,3.0,3.2940876483917236,3,3.3153243207452703,3.0,3,3
583,583,583,7896,3,3.506430699082089,4.0,3.5072773098945618,3,3.461477695762805,3.0,3,3
584,584,584,4068,4,3.3578270587233443,3.0,3.3480417728424072,3,3.3117670607355683,3.0,3,3
585,585,585,5188,2,2.3091361909125165,2.0,2.3676063418388367,3,2.426336870557676,2.0,3,3
586,586,586,7310,3,3.0803825880465148,3.0,3.1407389044761658,3,3.1548853177620884,3.0,3,3
587,587,587,7425,2,3.0613570102512617,3.0,2.9047741889953613,3,2.890243772740188,3.0,3,3
588,588,588,6641,3,3.0815839958014664,3.0,3.0643926858901978,3,3.055898639653832,3.0,3,3
589,589,589,2711,2,2.810993488194524,3.0,2.7972453832626343,3,2.773769079128816,3.0,3,3
590,590,590,6924,2,2.4943258229843903,2.0,2.418513089418412,3,2.4032269102263846,2.0,3,2
591,591,591,1243,4,2.8780010834934164,3.0,2.867838501930237,4,3.017923551877866,3.0,3,3
592,592,592,2106,3,2.475722403431916,2.0,2.4927231073379517,3,2.5439273232677584,3.0,3,3
593,593,593,4404,2,2.3433099132623307,2.0,2.4652159512043,3,2.4962458258043974,2.0,3,3
594,594,594,5832,1,2.757950419572417,3.0,2.715507984161377,3,2.700488218647969,3.0,3,3
595,595,595,2564,4,3.5249808926683954,4.0,3.4316028356552124,4,3.4481259621626763,3.0,3,4
596,596,596,617,3,3.232009616565893,3.0,3.323810577392578,3,3.33238132361911,3.0,3,3
597,597,597,286,3,2.939926088429436,3.0,2.939515769481659,3,2.9533688714337303,3.0,3,3
598,598,598,1274,3,3.7658119555374245,4.0,3.732610762119293,4,3.696203732191227,4.0,3,4
599,599,599,317,3,2.993165911354997,3.0,2.945631682872772,3,2.9527838353461666,3.0,3,3
600,600,600,3594,3,2.830989126895588,3.0,2.732114255428314,3,2.7635806792790154,3.0,3,3
601,601,601,764,3,2.668410012377151,3.0,2.5549368262290955,3,2.609784161937585,3.0,3,3
602,602,602,2219,3,3.1095768288258903,3.0,3.0700542330741882,3,3.0764362804421936,3.0,3,3
603,603,603,3050,3,3.039508492475832,3.0,2.984195709228516,3,3.002694000545626,3.0,3,3
604,604,604,7989,3,2.8581237427337034,3.0,2.7438986897468567,3,2.8085864685245574,3.0,3,3
605,605,605,5687,3,3.3190223426932985,3.0,3.280629396438598,3,3.27301829420906,3.0,3,3
606,606,606,6478,3,2.7930989344720296,3.0,2.7190109491348267,3,2.7448428829730886,3.0,3,3
607,607,607,7475,3,3.0415009255508942,3.0,3.1213961839675903,3,3.1563083702580883,3.0,3,3
608,608,608,7837,3,3.125906213537622,3.0,3.0682357549667363,3,3.0941389441170832,3.0,3,3
609,609,609,7072,4,3.2729598295007527,3.0,3.344290792942047,3,3.302140912653878,3.0,3,3
610,610,610,7604,4,3.2546828772094734,3.0,3.1591476202011117,3,3.1295899892151082,3.0,3,3
611,611,611,12,3,2.6797426563332896,3.0,2.688778340816498,3,2.689296947516998,3.0,3,3
612,612,612,5996,3,2.870828786552787,3.0,2.842008233070373,3,2.8263320638921527,3.0,3,3
613,613,613,6306,3,3.1860860627848377,3.0,3.300455629825592,3,3.2961831859147184,3.0,3,3
614,614,614,5654,1,1.6704101450475524,2.0,1.6300207376480105,1,1.7239736290276733,2.0,3,1
615,615,615,4038,4,2.5114212875554256,3.0,2.471323907375336,3,2.491325885281164,2.0,3,3
616,616,616,4245,2,2.5862464062896304,3.0,2.619726836681365,3,2.6205152198298327,3.0,3,2
617,617,617,1763,3,3.3771772961892794,3.0,3.4301134943962097,3,3.4232992192200364,3.0,3,3
618,618,618,796,2,2.714749983751368,3.0,2.5427735447883606,3,2.5595590214265886,3.0,3,3
619,619,619,7726,3,2.5391913287124304,3.0,2.5083492994308467,3,2.5788786430639705,3.0,3,3
620,620,620,352,4,2.820105892182996,3.0,2.8442808389663696,3,2.856651257195157,3.0,3,3
621,621,621,360,2,2.518576815408723,3.0,2.5278261005878453,3,2.5678474244475282,3.0,3,3
622,622,622,2149,2,3.3230960075043843,3.0,3.3466769456863403,3,3.3416119580835693,3.0,3,3
623,623,623,953,3,2.641960844328244,3.0,2.6686986684799194,3,2.6761425983578206,3.0,3,3
624,624,624,2379,2,2.586852908898224,3.0,2.5533336400985718,3,2.5712195647253355,3.0,3,2
625,625,625,2855,3,3.5653971342579283,4.0,3.4496405124664307,4,3.4266803725628883,3.0,3,4
626,626,626,2842,4,3.1164312432706227,3.0,3.0988385677337646,3,3.0887068953458945,3.0,3,3
627,627,627,4865,3,3.0173686138127915,3.0,3.010480225086212,3,3.0210196672264518,3.0,3,3
628,628,628,4267,1,2.3484588376273203,2.0,2.2763334810733795,3,2.292673811165729,2.0,3,1
629,629,629,7324,4,3.2642274043243664,3.0,3.189497113227844,3,3.1748362520666533,3.0,3,3
630,630,630,4239,3,2.876635825463348,3.0,2.9747829437255864,3,2.9984216406834303,3.0,3,3
631,631,631,4678,3,2.6260039275838722,3.0,2.6641102433204646,3,2.7201671366203093,3.0,3,3
632,632,632,1573,3,3.188393651837913,3.0,3.0417861938476562,3,3.0353020784306315,3.0,3,3
633,633,633,7748,1,2.956010209122101,3.0,2.9912598133087163,3,2.988629885860372,3.0,3,3
634,634,634,4024,3,2.3740269290078904,2.0,2.3312541842460632,3,2.3148811541694245,2.0,3,3
635,635,635,5415,3,2.9005200349246865,3.0,2.8921640515327454,4,2.923143033719456,3.0,3,3
636,636,636,5550,2,2.4280618638395675,2.0,2.544229418039322,3,2.566649980626853,3.0,3,3
637,637,637,3607,2,2.8388347803694423,3.0,2.815990149974823,3,2.8182487112528327,3.0,3,3
638,638,638,3857,3,2.7874455573832444,3.0,2.6005842685699463,3,2.6471893963050754,3.0,3,3
639,639,639,279,3,2.559414215095018,3.0,2.57344126701355,3,2.5468776642332687,3.0,3,3
640,640,640,1721,4,2.845832944716036,3.0,2.5563041269779205,3,2.63018229104172,3.0,3,3
641,641,641,7133,1,1.7059936568640774,2.0,1.6480672955513,1,1.6462854925488504,2.0,3,1
642,642,642,4095,3,2.8712258624531852,3.0,2.814133882522583,3,2.8946075514045204,3.0,3,3
643,643,643,19,3,3.2761864410927526,3.0,3.251843273639679,3,3.3659290690370423,3.0,3,3
644,644,644,6429,3,3.423438785209101,3.0,3.429891049861908,3,3.4110915902376253,3.0,3,3
645,645,645,4774,3,2.423070867187924,2.0,2.3223379254341125,3,2.329675248216498,2.0,3,3
646,646,646,5230,2,1.9667718199299973,2.0,2.1335442662239075,3,2.1302596299073304,2.0,3,2
647,647,647,3015,3,3.652343692798462,4.0,3.6363402009010315,4,3.596434386715893,4.0,3,4
648,648,648,3116,2,3.279350765453132,3.0,3.182545006275177,3,3.202945674100567,3.0,3,3
649,649,649,7157,3,2.6762133188909503,3.0,2.76412171125412,3,2.7811666319123596,3.0,3,3
650,650,650,1359,3,3.12438624850941,3.0,3.1283456683158875,3,3.072608812901441,3.0,3,3
651,651,651,4190,4,3.0184098455579687,3.0,2.971423864364624,3,2.991198975669181,3.0,3,3
652,652,652,456,3,3.1270870821615917,3.0,3.0867717266082764,3,3.065772926852961,3.0,3,3
653,653,653,576,4,3.26594789028655,3.0,3.267934501171112,3,3.261452834083013,3.0,3,3
654,654,654,7615,3,2.8745278542547266,3.0,2.8853996992111206,3,2.9044651475056504,3.0,3,3
655,655,655,6911,3,3.1791626124525183,3.0,3.0845837593078613,3,3.070652967371359,3.0,3,3
656,656,656,6545,3,2.76443451939722,3.0,2.70798259973526,3,2.746814622682056,3.0,3,3
657,657,657,5566,3,2.9138808598554222,3.0,2.9353912472724915,3,2.9344731180394286,3.0,3,3
658,658,658,7341,3,3.0243528655623475,3.0,2.982250988483429,3,3.0004288078575714,3.0,3,3
659,659,659,3039,2,2.641525269258585,3.0,2.5088847875595093,3,2.5219009474454395,3.0,3,3
660,660,660,3566,3,3.079270716544115,3.0,3.016469597816468,3,3.034907197631947,3.0,3,3
661,661,661,81,3,2.952359910786761,3.0,3.030680477619171,3,3.14426453204282,3.0,3,3
662,662,662,2899,3,2.9391531915012936,3.0,2.855024516582489,3,2.868121973063638,3.0,3,3
663,663,663,3097,3,3.0226407268617006,3.0,3.070519208908081,3,3.0647615093708653,3.0,3,3
664,664,664,3864,3,2.3761935380803165,2.0,2.3860715627670293,3,2.3884228155395566,2.0,3,3
665,665,665,7447,3,3.2440632311436963,3.0,3.283619165420532,3,3.2623622739727094,3.0,3,3
666,666,666,2112,3,2.750531011261804,3.0,2.796326160430908,3,2.812629685287269,3.0,3,3
667,667,667,1011,3,3.010184065409001,3.0,2.992332935333252,3,3.000496387990741,3.0,3,3
668,668,668,970,3,3.0069530020261723,3.0,3.004589796066284,3,2.9972413145594747,3.0,3,3
669,669,669,5806,3,2.6930496955491448,3.0,2.967379331588745,3,2.9521120858452465,3.0,3,3
670,670,670,2001,2,2.2656570520154267,2.0,2.294357001781464,3,2.3449648383631536,2.0,3,2
671,671,671,6144,3,2.217696410113854,2.0,2.01485612988472,3,2.0408285421776005,2.0,3,3
672,672,672,659,4,3.4379694486819012,3.0,3.4061338305473328,3,3.3890286766859563,3.0,3,3
673,673,673,6473,2,2.3150613242774503,2.0,2.448412925004959,3,2.4060671813026,2.0,3,2
674,674,674,4575,3,3.1627531625443845,3.0,3.158197283744812,3,3.145478363329931,3.0,3,3
675,675,675,1636,3,3.1424820407019323,3.0,3.0537601113319397,3,3.063452923810786,3.0,3,3
676,676,676,7460,3,2.3425907510973336,2.0,2.222843676805496,3,2.2140017070509943,2.0,3,3
677,677,677,7440,3,3.5681422424725486,4.0,3.342461884021759,3,3.394670731140291,3.0,3,4
678,678,678,5631,3,2.9945031340791806,3.0,2.9420379400253296,3,2.9701490376098443,3.0,3,3
679,679,679,6012,3,2.740206371992377,3.0,2.724327862262726,3,2.8064548470988857,3.0,3,3
680,680,680,6863,4,3.1653437361075483,3.0,2.9901012182235718,3,3.037182909591792,3.0,3,3
681,681,681,5623,4,3.8878192109113967,4.0,3.80641257762909,4,3.835108969239229,4.0,3,4
682,682,682,1757,2,2.231237435668469,2.0,2.4227943122386932,3,2.4266540777703547,2.0,3,2
683,683,683,1617,3,3.441033273566413,3.0,3.506770968437195,3,3.5001135922206497,4.0,3,3
684,684,684,5437,2,2.624982663767796,3.0,2.5276115238666534,3,2.598079876916616,3.0,3,3
685,685,685,226,3,3.3574256278074253,3.0,3.238079071044922,3,3.2269252996890567,3.0,3,3
686,686,686,6369,4,3.3374568562571145,3.0,3.3138350248336788,3,3.3190506165473685,3.0,3,3
687,687,687,7607,2,2.342708222985684,2.0,2.4048265516757965,3,2.4108151028049427,2.0,3,3
688,688,688,4630,3,3.4082242316208933,3.0,3.5245630741119385,3,3.4683020277977,3.0,3,3
689,689,689,3552,3,3.1396579880822415,3.0,3.1083011627197266,3,3.1110993452168483,3.0,3,3
690,690,690,417,2,2.554643492324878,3.0,2.5723319053649902,3,2.606260018993603,3.0,3,3
691,691,691,2194,4,3.3108139989950667,3.0,3.0952966809272766,3,3.2087625680699086,3.0,3,3
692,692,692,6701,1,2.3020170678894183,2.0,2.203458935022354,3,2.174610680025105,2.0,3,3
693,693,693,1418,2,2.6172902471336568,3.0,2.602678924798965,3,2.5913271633660453,3.0,3,3
694,694,694,6723,3,2.532960031470382,3.0,2.6187772154808044,3,2.6552388981557984,3.0,3,3
695,695,695,3035,1,2.0154813895275283,2.0,1.9803538024425509,3,1.9378588547186184,2.0,3,1
696,696,696,3922,3,2.7339029549013243,3.0,2.7127888798713684,3,2.755062812165796,3.0,3,3
697,697,697,6288,2,3.0207043509716325,3.0,3.0513615012168884,3,3.063043896473456,3.0,3,3
698,698,698,5982,2,3.087081658850103,3.0,3.0482910871505737,3,3.0675051793681667,3.0,3,3
699,699,699,3550,3,3.1976637057618484,3.0,3.124814510345459,3,3.1287022429537825,3.0,3,3
700,700,700,4223,3,2.735613621320728,3.0,2.7353748083114624,3,2.7250489685998565,3.0,3,3
701,701,701,6466,3,2.9454670910114595,3.0,2.9414069652557373,3,2.9430529638423195,3.0,3,3
702,702,702,150,1,1.3052529294326278,1.0,1.4452732950448992,2,1.4719930860756365,1.0,3,1
703,703,703,4370,4,3.1384683569176106,3.0,3.1443545818328857,3,3.1690127424147803,3.0,3,3
704,704,704,7066,2,2.9716033652839595,3.0,2.981443166732788,3,2.9919083538055977,3.0,3,3
705,705,705,343,3,3.172865421302597,3.0,3.1422206163406368,3,3.1674623679595237,3.0,3,3
706,706,706,7351,2,2.6126006809756133,3.0,2.3775864243507385,1,2.3808559860070404,2.0,3,2
707,707,707,593,3,2.881141524760588,3.0,2.846616804599762,3,2.8657755708235872,3.0,3,3
708,708,708,7689,3,2.9515056457837066,3.0,2.9852585792541504,3,2.9961133667663766,3.0,3,3
709,709,709,537,3,3.308656966925379,3.0,3.2645018696784973,3,3.2717227982130286,3.0,3,3
710,710,710,6960,3,2.8015594246348288,3.0,2.8199397325515747,3,2.8809162308137184,3.0,3,3
711,711,711,2066,3,2.619874952640948,3.0,2.4447423815727234,3,2.4653670314174314,2.0,3,3
712,712,712,4445,3,3.328530025779639,3.0,3.3968613743782043,3,3.3826973362653483,3.0,3,3
713,713,713,4641,3,2.7545540247655533,3.0,2.6705604791641235,3,2.702583728016556,3.0,3,3
714,714,714,3496,3,2.941823297434308,3.0,2.928870022296905,3,2.9680761898683623,3.0,3,3
715,715,715,2430,3,2.7576354175613487,3.0,2.7530893683433533,3,2.7906339661175164,3.0,3,3
716,716,716,7728,3,2.212906868842086,2.0,2.34550878405571,3,2.3195976731017818,2.0,3,3
717,717,717,3543,3,2.4637669931246298,2.0,2.3645438253879547,3,2.371705842667448,2.0,3,2
718,718,718,7311,3,3.2716931905755566,3.0,3.250511884689331,3,3.267899015690268,3.0,3,3
719,719,719,4854,3,3.1246293914166636,3.0,3.030868709087372,3,3.040000180776733,3.0,3,3
720,720,720,3200,2,2.7342572224035977,3.0,2.654924988746643,3,2.781081388534168,3.0,3,3
721,721,721,615,3,2.744520125552156,3.0,2.811749279499054,3,2.8246660574301634,3.0,3,3
722,722,722,4261,3,2.4830297968092685,2.0,2.4642884731292725,3,2.4629255380122723,2.0,3,3
723,723,723,2964,3,3.2950023594924644,3.0,3.2533857226371765,3,3.254923671725459,3.0,3,3
724,724,724,3344,3,2.913224139527559,3.0,2.898332595825196,3,2.9310686535864896,3.0,3,3
725,725,725,5050,2,2.2825096758588663,2.0,2.160317212343216,2,2.192804240663623,2.0,3,2
726,726,726,2681,3,3.006299512517168,3.0,3.0034578442573547,3,2.9679397718721874,3.0,3,3
727,727,727,2008,3,2.125329100121572,2.0,2.2482480406761165,3,2.2309934468360457,2.0,3,3
728,728,728,2751,2,2.4440025808448933,2.0,2.3669618368148804,3,2.3703174001626315,2.0,3,2
729,729,729,6571,3,3.0441912082971476,3.0,3.1122320890426636,3,3.05459102272229,3.0,3,3
730,730,730,6601,3,2.8901452074375498,3.0,2.804896056652069,3,2.8108097416509787,3.0,3,3
731,731,731,4853,3,2.9982304517308385,3.0,3.0614723563194275,3,3.071731519277451,3.0,3,3
732,732,732,5542,3,2.3015520774186,2.0,2.207348197698593,3,2.1935340053899752,2.0,3,3
733,733,733,845,3,3.0050694604698744,3.0,2.954304814338684,3,2.9640162035676387,3.0,3,3
734,734,734,6206,3,3.367557175191642,3.0,3.227359414100647,3,3.230536157506497,3.0,3,3
735,735,735,5033,4,3.23600792198674,3.0,3.1931791305541988,3,3.209153451531762,3.0,3,3
736,736,736,4395,4,3.2569919435066623,3.0,3.33645099401474,3,3.333741147265787,3.0,3,3
737,737,737,6056,3,3.1848888892568787,3.0,3.1366093158721924,3,3.1280052855872973,3.0,3,3
738,738,738,1407,3,3.1691414417526818,3.0,3.1604125499725337,3,3.1781577281700293,3.0,3,3
739,739,739,1287,4,3.5640719270687504,4.0,3.5735100507736206,4,3.5918242503587634,4.0,3,4
740,740,740,2120,3,3.25625856167934,3.0,3.1650262475013733,3,3.1935355713673186,3.0,3,3
741,741,741,1121,3,3.1194977214813444,3.0,3.1373217701911926,3,3.120325697835412,3.0,3,3
742,742,742,7241,3,3.362848219892541,3.0,3.3464383482933044,3,3.326784963971816,3.0,3,3
743,743,743,4128,2,1.9060148035369289,2.0,1.704202800989151,2,1.563689346524482,2.0,3,2
744,744,744,3572,3,2.2761567049444085,2.0,2.031486958265305,3,2.2181896317699348,2.0,3,3
745,745,745,3732,3,2.9625554421257667,3.0,2.9135965108871464,3,2.92127055188637,3.0,3,3
746,746,746,7683,3,3.26405169677769,3.0,3.227970123291016,3,3.266850922669487,3.0,3,3
747,747,747,5967,3,3.0918376818938818,3.0,3.0035117268562317,3,3.0243861826680503,3.0,3,3
748,748,748,2176,3,3.242687196382855,3.0,3.242304801940918,3,3.22440618826289,3.0,3,3
749,749,749,4540,2,2.7393607252273666,3.0,2.712985754013061,3,2.7251787833078307,3.0,3,3
750,750,750,2055,3,2.957737424237877,3.0,2.95897376537323,3,2.874157704114648,3.0,3,3
751,751,751,5422,4,3.07253112800543,3.0,3.127415716648102,3,3.1913724998639434,3.0,3,3
752,752,752,4951,3,2.7941957076929937,3.0,2.656003415584564,3,2.5977000598405047,3.0,3,3
753,753,753,1053,2,2.5668614655452724,3.0,2.5671392381191254,3,2.5710561840648816,3.0,3,3
754,754,754,7455,2,2.612418823380016,3.0,2.49764370918274,3,2.5258737196209724,3.0,3,3
755,755,755,2798,3,3.1339145288134427,3.0,3.0231323838233948,3,3.017397911686727,3.0,3,3
756,756,756,2165,2,2.6910716470551272,3.0,2.5958455204963684,3,2.592564263676877,3.0,3,3
757,757,757,5302,4,2.760864350813449,3.0,2.8576298356056213,3,2.8544247713166846,3.0,3,3
758,758,758,6679,3,3.2663653268938164,3.0,3.2708327770233154,3,3.2552720827118997,3.0,3,3
759,759,759,4633,4,2.418835933487125,2.0,2.5293396711349487,3,2.546848132790797,3.0,3,3
760,760,760,5919,4,2.773414842344007,3.0,2.867811918258667,3,2.885294172563338,3.0,3,3
761,761,761,7757,2,2.918977874789816,3.0,2.784381687641144,3,2.8200717455751962,3.0,3,3
762,762,762,710,3,2.618424999348852,3.0,2.5095139741897583,3,2.49792596573192,2.0,3,3
763,763,763,1992,1,2.906783054553573,3.0,2.94215989112854,3,2.9432472910601963,3.0,3,3
764,764,764,1748,2,2.730662092852549,3.0,2.58089566230774,3,2.6343288995139105,3.0,3,2
765,765,765,3682,3,2.7283075380670505,3.0,2.71218478679657,3,2.7671754721222706,3.0,3,3
766,766,766,6550,1,2.7124404330130285,3.0,2.664618015289306,3,2.659768192992777,3.0,3,2
767,767,767,6848,3,2.4374313067141222,2.0,2.4659683108329773,3,2.4973267244659927,2.0,3,3
768,768,768,2475,3,2.258820666389332,2.0,2.441502332687378,3,2.4655409434681568,2.0,3,3
769,769,769,7374,1,2.067139449497198,2.0,1.940275311470032,3,2.0015111254453584,2.0,3,2
770,770,770,3033,3,3.2795566546295047,3.0,3.204997181892395,3,3.203092194330728,3.0,3,3
771,771,771,1022,3,3.220477758147754,3.0,3.3251695036888123,3,3.2981908314697654,3.0,3,3
772,772,772,5268,3,3.0845270192644314,3.0,3.1184906363487244,3,3.1208939213605538,3.0,3,3
773,773,773,7574,3,3.185482630981673,3.0,3.143948972225189,3,3.1471725133398945,3.0,3,3
774,774,774,7039,3,3.0512256200708494,3.0,3.1038829684257507,3,3.096888851007598,3.0,3,3
775,775,775,6797,3,3.1363562085235084,3.0,3.1735177040100098,3,3.1860940473092105,3.0,3,3
776,776,776,6488,3,2.571146383273661,3.0,2.67130982875824,3,2.7164170802397525,3.0,3,3
777,777,777,401,3,3.9979073288959084,4.0,4.136034429073334,4,4.155597228199991,4.0,3,3
778,778,778,5945,3,2.7517793657866902,3.0,2.757288336753845,3,2.7709122912187336,3.0,3,3
779,779,779,3356,3,2.707388358471494,3.0,2.6616956591606145,3,2.662182131186676,3.0,3,2
780,780,780,7139,3,3.047340281394749,3.0,2.835498869419098,3,2.826026965435237,3.0,3,3
781,781,781,4949,3,3.2804166539215287,3.0,3.342774450778961,4,3.3355547880217165,3.0,3,3
782,782,782,4424,4,1.9185227979194528,2.0,2.0899504721164703,0,2.081919649787806,2.0,3,4
783,783,783,3749,3,3.19136165918422,3.0,3.2078047394752502,3,3.2130694933645305,3.0,3,3
784,784,784,3764,3,3.158549790716858,3.0,3.1304920315742493,3,3.13749657736025,3.0,3,3
785,785,785,7118,3,2.944813173506589,3.0,2.9869754314422607,3,3.035395719808023,3.0,3,3
786,786,786,5091,3,2.9612674763595264,3.0,2.931646764278412,3,2.9397175524370383,3.0,3,3
787,787,787,7919,3,2.9984803788205943,3.0,3.02472722530365,3,2.9858882831589915,3.0,3,3
788,788,788,5884,3,3.5703404413318034,4.0,3.531156361103058,4,3.54219766633306,4.0,3,3
789,789,789,3109,2,2.93738151549744,3.0,2.9031177759170532,3,2.902035941413275,3.0,3,3
790,790,790,6577,4,3.341001542279352,3.0,3.3403936624526978,3,3.298720183230862,3.0,3,3
791,791,791,630,2,2.644905434167892,3.0,2.4489834010601044,3,2.377137056929376,2.0,3,2
792,792,792,7802,1,2.3422144127506392,2.0,2.300323814153672,3,2.3154905210702785,2.0,3,2
793,793,793,3827,3,2.8795434662073807,3.0,2.9615099430084237,3,2.9595444315753947,3.0,3,3
794,794,794,2139,3,2.7724658484474016,3.0,2.686881422996521,3,2.710654868916071,3.0,3,3
795,795,795,7480,3,3.282371908253644,3.0,3.2320164442062382,3,3.253445271342076,3.0,3,3
796,796,796,5129,4,3.6430896736112337,4.0,3.7539780139923096,4,3.672953472556855,4.0,3,4
797,797,797,4375,3,2.855273917128167,3.0,2.78829038143158,3,2.8237742922255014,3.0,3,3
798,798,798,3777,3,1.9258314324465744,2.0,1.8653197288513184,1,1.8648513584284605,2.0,3,1
799,799,799,6644,3,3.0660149643752423,3.0,2.948657214641571,3,2.9632953181311805,3.0,3,3
800,800,800,7158,3,3.0301501448161385,3.0,3.1285945177078247,3,3.123188036344136,3.0,3,3
801,801,801,1081,3,2.8434223791146036,3.0,2.8730976581573486,3,2.9362280687729467,3.0,3,3
802,802,802,5069,3,2.971500243347469,3.0,2.975586712360382,3,3.015032785112359,3.0,3,3
803,803,803,5667,3,2.32783026001802,2.0,2.320647746324539,3,2.2875232067900435,2.0,3,2
804,804,804,1458,4,3.382642448383584,3.0,3.3926922082901,3,3.424090887180016,3.0,3,3
805,805,805,1045,3,3.119329753754124,3.0,3.0596442222595215,3,3.0709477368032103,3.0,3,3
806,806,806,4917,3,2.2943435155041096,2.0,2.420401930809021,3,2.3908172362040867,2.0,3,3
807,807,807,6747,3,3.443968698827794,3.0,3.471348226070404,4,3.4103271481395208,3.0,3,3
808,808,808,4976,3,2.857869476129013,3.0,2.8581929206848145,3,2.8900521772732084,3.0,3,3
809,809,809,5337,3,2.710651831878532,3.0,2.80296003818512,3,2.815722876024669,3.0,3,3
810,810,810,1920,3,3.0259591188355697,3.0,3.0340773463249207,3,3.012788349268529,3.0,3,3
811,811,811,6311,3,3.13457192803446,3.0,3.1379077434539795,3,3.0994134294889997,3.0,3,3
812,812,812,4418,3,1.9652130186164989,2.0,1.9937866032123568,3,1.9388574162067231,2.0,3,2
813,813,813,7824,1,2.789965184239493,3.0,2.7995364665985107,3,2.783212011239605,3.0,3,3
814,814,814,1978,3,2.5611006284685898,3.0,2.5472393035888667,3,2.5440935226205115,3.0,3,3
815,815,815,5507,1,3.171771364504747,3.0,3.222357392311096,3,3.2502555364385226,3.0,3,3
816,816,816,378,0,1.5875597301263409,2.0,1.6049177050590515,2,1.5948452695527067,2.0,3,0
817,817,817,6879,3,2.850309430952217,3.0,2.8227797746658325,3,2.810202006616267,3.0,3,3
818,818,818,5689,3,2.908888658939969,3.0,2.9855055809021,3,3.0008814070628334,3.0,3,3
819,819,819,1782,3,3.3139335482127463,3.0,3.2281853556632996,3,3.254692066743325,3.0,3,3
820,820,820,1736,3,3.3285030001225016,3.0,3.2775155901908875,3,3.2571609832136725,3.0,3,3
821,821,821,4790,4,3.248341889859576,3.0,3.3730555176734924,4,3.3512761522003247,3.0,3,3
822,822,822,2647,1,2.3784318334095094,2.0,2.370767921209336,3,2.242000529484144,2.0,3,2
